id,content,type
1750998125,Laying in the bed boreddddd looking through old cookbooks for new recipes,empty
1965595277,"@JennaSnacks it's best if i check it while it IS up. when it's down, i can't really see anything",sadness
1957173062,what a beautiful day - shame I've got to spend it in an office,sadness
1961826889,The comp deleted half my apps,surprise
1753384012,What a fun night,love
1694311458,sarah_marie_711 two weeks will fly by,neutral
1965408533,@markhoppus Are we going to be able to buy more than 1 ticket online through livenation tomorrow? cant make it to LA,worry
1963103174,Off to pick up tj from his last full day of school! Only 3 more half days left,relief
1752291433,"Well, enough mushy family talk. To bed I stubbornly go.",neutral
1694666081,@tommcfly thanx Tom  love u too !!!!!!!!!!!!!!!!!!!!!!! have a great day,love
1752413905,"@beccamorte Oooh, neat!  Yes, SF has such good food.  Again, so jealous of all you SF people.",happiness
1965870887,Mr amp over heated,neutral
1966199997,Just got to the gym but w/no energy,sadness
1695806187,3 years in 2 months!! hooorah! can't wait!,fun
1964576546,Last 3 days of school....I'm sad but happy but anxious.....,sadness
1752502838,yeah.... and im gonna take ur picture off my ipod baby..,love
1957387521,@106jackfm I'm not that's why I'm sulking  not free all day,empty
1694032876,mmm  eating tostitos &amp;&amp; piknik with spinach dip from S&amp;R. &lt;3,happiness
1965834646,been in bed for two days with migraines,enthusiasm
1961697946,I REALLY wish I was spoiled!,worry
1964118350,"Need to get an adjustment, neck is all out of whack",worry
1753467844,@bdeezy @PleasureNPain lol you guys are awesome,love
1753681252,"@bunnyc saw it too..hmmm, she's sexy, nice twins",surprise
1957362871,have a splitting headache!,sadness
1751642372,decided that wolf in a future Star Trek Logo game would be much cooler than Chewy in Star Wars,empty
1753696241,Off To Do Pilates Now! Tweet Y'all Soon!,neutral
1753432449,@rudygossin Salut  alors le mariage? ^^,neutral
1694146493,Spent the last 2 years largely ambivalent about s/w dev practices. Can feel care factor returning. Look out!,worry
1965677111,@meryreino Really? Awesome..Im mad cuz my followers r goin down  *Take A Breath*,surprise
1966251133,working on diffusing that irritation but this traffic sure isn't helping  mother F! it's always real bad the days th@ i help plan stuff,sadness
1694746835,"@switchfoot loving your music , had a good recommendation from someone who knows his stuff",love
1957062676,does anyone know any good rap songs? i need to make a rap/fun cd and i have no idea  helllllpppp,worry
1694240825,THE best job in the world &amp; yes its in Australia  http://tinyurl.com/clxl4l,happiness
1753177748,"@mcmike337 Yeaa I Know She is Smartier Then That, plus She Knows The real Thing Is Better Lol",fun
1694384720,Bring it on till I fall asleep,neutral
1694456371,@hobbit_gd whoaa kinda hard :O that one that you think will be interesting enough to tell,worry
1961452464,@TylerAlyse SAC won't offer fundamentals of math 2 for teachers in summer one  booo. I miss SAC!,worry
1751538725,"About to pik out my hair, braid it up, scrub off my make up and relaxxxx.... tonight was fun",happiness
1957457583,I think I've finally reached the point in my life where I need a nasal hair trimmer,neutral
1694812603,back to my interesting emails...,neutral
1751885947,just spent an hour doing a dino blog on myspace. i loveeeee dinos! &lt;333 Oh and the movie was really funny.,worry
1753177276,@r_u_b_y_l totes it's gonna be fun as bi-otch. yeah she'll do it... we'll make her!!,happiness
1957455270,Ill in bed my stomach is killing me,worry
1964219963,"Happy Friday Dance, no rain and I'm about outta here..till 2morrow  I sat the saturday morning shift, but its still all good",relief
1957104581,I don't think I will be able to get out of bed tomorrow morning  we will seeeee!,neutral
1957546032,"@TerrenceJ106 Here! Got a 2JOBs &amp;a degree, but my damn car DIED so @lamborghinibow just made me feel shitty bout not havin a car!",surprise
1958073734,I dreamt someone committed suicide w a drip stand!  - http://tweet.sg,worry
1695137250,Does not want to go to school. Oh well. I get out early anyways.,sadness
1965687620,@Colie5cent $300 later... I feel so good! But guilty,happiness
1966262338,"@RainbowAnne  Well, it was a nice thought while it lasted. Maybe he'll leave properly next time *crosses fingers*",sadness
1694954546,Hanging out with @tomlazar and the Berlin Jarn guys.  http://yfrog.com/8c36ej,worry
1961457475,Why are some guys so stupid? They have no idea what to do with a good girl who actually cares about them..so sad,sadness
1751178758,Happy morning to everyone!,happiness
1960465215,jake thomas looks so precious :'( i hate when they say &quot;there it is i see the white light&quot; in every ghost whisperer show,surprise
1960545040,@eboogiee smh Your whin with that comment,anger
1694627764,@James_yeah - I know the feeling... Good morning mate!,neutral
1963211690,"@rbmartin yeh, i knew wot i meant...kinda!! lol seems to be alot of radio bods on here....i've lost count",happiness
1963648963,"@sheagunther Damn, I'd be interested in working with Care2, but I don't live in SF anymore",worry
1753313034,"@KateEdwards yay, you get to ride on the tow truck. How cool is that?",neutral
1696136625,"Just wanted to give a quick welcome and thanks to all of you whom I now follow or have following me, looking frward to tweeting w/ you",love
1753135937,"Happy Mother's Day to all the moms out there!  You are all amazing, and we would be nowhere without you!  Thanks for being our moms",love
1694476628,"@bobbyllew If you had owned an *actual* cellphone, that would have been video, and called a &quot;QiK&quot;",neutral
1966328702,I cried...,sadness
1961457400,"Tum is very unhappy this morning (&amp; it's definitely not a hangover, either). I'd call in sick to work except Heidi needs a ride home.",worry
1753517374,i dyed my hair back to super black again!,happiness
1957227877,@rsuenaga im not at litle oven tonight,worry
1753649533,Awake. Husband snoring faintly by my side. So happy,happiness
1963743325,miss my hubby already!,sadness
1957633214,"Went to the Athletics Carnival today! Tired, very tired! I hurt my back when I jumped for the second time on the High Jump!",sadness
1962390297,@abhorrentbm lame. you should have said hello!,surprise
1753566191,@mileycyrus http://twitpic.com/4ukqe - haha cute and beautiful  U R cool Miley.^^,love
1751034236,cant wait to eat,hate
1961039465,@pacomontoya Everything,neutral
1695106959,@iamlauren its never-ending,neutral
1962582521,Allergies suck... My eyes r even mor red than they were b4.  I think I'll stay inside 2day,empty
1961893452,Have I mentioned this bus was sloooow? on it for about one hour now,boredom
1960206931,MIffed to discover that I only own De La Soul's &quot;Stakes Is High&quot; on cassette! And iTunes/Amazon don't sell a digital copy,surprise
1964014691,#BGT  ooooh tooo weird for me,worry
1753073075,On her way home from prom  so fun!,fun
1966351987,@rWilliamr I'm tryin not the be boring today . . . I just can't seem to come up with thing to say,worry
1963505519,"@MommaSalty Aw, sorry about your cat   No worries about the blankets, I was just wondering, I'm in no rush, take your time!",worry
1751431360,@douglasi TY for FF,neutral
1961093070,Loving the warm weather... but can we get some rain please?! my water bill is going to be bad,worry
1694880419,"@bohoe no idea offhand, but if you keep tweeting about crowdsourcing graphics I'm sure someone will tell you",neutral
1752723839,"spirit week! Tuesday have to be in make up by eight so I can die later. School wednesday and thursday then, finally sleep in on Friday!!",worry
1962767534,WHAT ABOUT ME ??  I VOTE EVERY DAY FOR YOU !!!!!,worry
1753273204,@simplyjesslee she's hot     What is up w/ all the unknown followers? I've got quite a few- no clue as to why they're following ME.,worry
1753887762,greeting you all a happy mother's day!,happiness
1962866942,Spent the last hour signing yearbooks. I'll miss you guys!,sadness
1965292783,@morgannJayy  lol...maybe for you...I still have to go in monday.,worry
1965558834,We're going to panahra for dinner.  miss you guys.,sadness
1957123048,@UniqueMakis Awesome! Wish I could fly out to see her,happiness
1753806599,@miguel_n Where can I get some?,neutral
1753177962,addict to &quot;long time gone&quot;,surprise
1962017003,in media still havnet found ipod,worry
1753009923,"@Chi_twnzfinest Happy birthday, sweetie. Have a great day in the best place of the word (sorry Chicago  jeje",happiness
1965564351,Take me away,sadness
1957758701,@drakesizzle  If you don't want to come then don't come. JEEEEEZ.,anger
1694790249,:visiting my friendster and facebook,happiness
1694090040,"So happy that it's FINALLY May!    The Indy 500.  Was there for the horrors of 1973, yet I still remain held captive by Indy's spirit...",happiness
1696043831,"J, sorry about the bad night, hopefully my workout updates gave you a little humor in your night..",worry
1964029960,is having the last supper with his little angel.,love
1751985592,@trishapocalypse  and I luh you tooooo,love
1957763550,@hasin my bad,neutral
1753468706,time to play,neutral
1752535027,only got 22.90 in tips last night.. (N) but he earned bulk money anywho,worry
1753031565,Moms everywhere stop what you are doing and get a good night sleep for tomorrow its your childrens turn to pamper you.  enjoy your day,love
1962190871,@marianalizbeth yayy!!! Im gonna see you today! I miss you!,love
1963650430,@rocked nope i have a fifth generation ipod classic  it likes to be dumb,worry
1752942331,watching miss cytheria,happiness
1962201438,"this evening,picking up n'pop and go for dinner at Ta Lum Tum Tum (som-tum),Major Avenue..decided to go home(not clubing tonite)..",sadness
1966153456,I can't help it if I'm a GRAMMAR NAZI!,neutral
1694882578,"@phoebealice_x i was listening to that earlier  and the other day, i was planning something with my friends and i said that. they were ...",neutral
1694570468,Welcome new followers also,happiness
1694348182,@lynajonas http://twitpic.com/4fnaa - haha love you two girl,love
1753399537,@augustine25 TY my friend. Yes ur right.... a daughter is a daughter forever.,happiness
1694705003,@Kaelex you're back?,empty
1694221363,i can't wait till tomorrow. just because its a new day,neutral
1963504603,Sitting in the tax collectors office.    Getting ready to write a check.,boredom
1753681507,@jonbongato haha it will be interesting haha,happiness
1960953774,tired and all i want to do is play random songs on my gitwar but i have to do my drama essay.,happiness
1694905740,just got back from Mcfly concert ahh it was so amazing! and I am now in love with David Archuleta,love
1963218696,@TheOriginalTeam Ooh can I have some? I'm hungry but I don't wanna get outta bed,empty
1753417607,@talkaboutluck oh haha thanks again! that's something new!,surprise
1962236661,@bowwow614 Hey! Is it going to be viewable in the UK this time?  It broke my heart when I couldn't play the last one  haha.,sadness
1963295507,My comp is being slo w,worry
1753534488,@flamingokitty I'm surprised your bf didn't want to play with u! Although that would require another guitar...Glad u had fun,love
1960256363,"had fun tonight ^^ make up, pillow fights and skins. wish i could have stayed over",happiness
1753678246,"spending more money on trademe, hope i got a bargain",worry
1752673558,With rooobbbbbiiieeeee,love
1753632437,On our way to take photos at the park,happiness
1961920582,@teamincredible ALL white shoes make me cringe  . White shoes give me pause.,hate
1965998126,Okay haileys really gone now.  everyone keep her in your prayers.,worry
